episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1475,0.9844305555555556,-3.264353859901429,0.31555555555555553,0,123,0.5691056910569106,0.008130081300813009,0.11382113821138211,0.04065040650406504,0.008130081300813009,0.6910569105691057,0.13008130081300814,0.17886178861788618,10.0,0.07317073170731707,0.06268599033816424,92.20337009429919,0.0033741837287826716,0.7591913389761011,0.9651124637161979,0.0,0.8181818181818182,0.13777777777777778,0.28888888888888886,nan,0.0,0.0,0.0,0.148625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1602,0.98309,-13.542727298021315,0.15555555555555556,0,127,0.2677165354330709,0.015748031496062992,0.3464566929133858,0.11811023622047244,0.0,0.6299212598425197,0.2047244094488189,0.16535433070866143,39.0,0.4409448818897638,0.025185185185185185,100.34025998115514,0.0015059868405711847,0.33884703912851655,0.8095650315240105,0.0,0.40625,0.1288888888888889,0.15555555555555556,nan,0.0,0.0,0.0,0.1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1763,0.9813905555555555,-14.03681852006912,0.24444444444444444,0,161,0.33540372670807456,0.043478260869565216,0.2919254658385093,0.09937888198757763,0.0,0.6708074534161491,0.14285714285714285,0.18633540372670807,42.0,0.2981366459627329,0.03428571428571429,110.00779542922947,0.0021816635726910594,0.4908743038554884,0.8468588740473264,0.006211180124223602,0.6216216216216216,0.1288888888888889,0.23555555555555555,0.24444444444444444,0.0,0.0,0.0,0.148375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1878,0.9801766666666667,-4.959941800355912,0.23555555555555555,0,115,0.45217391304347826,0.017391304347826087,0.17391304347826086,0.05217391304347826,0.017391304347826087,0.6434782608695652,0.1391304347826087,0.21739130434782608,20.0,0.2,0.047407407407407405,80.7137314319609,0.0028633431636837458,0.6442522118288428,0.9627373766000139,0.0,0.6857142857142857,0.16,0.22666666666666666,nan,0.0,0.0,0.0,0.14825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2022,0.9786566666666666,-1.3058139147758487,0.37333333333333335,0,144,0.5763888888888888,0.041666666666666664,0.0625,0.04861111111111111,0.0,0.6805555555555556,0.1527777777777778,0.16666666666666666,13.0,0.05555555555555555,0.06382066276803118,100.25537061691263,0.003679492546074724,0.8278858228668128,0.9570670438083211,0.006944444444444444,0.8157894736842105,0.1511111111111111,0.28,nan,0.0,0.0,0.0,0.148125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2158,0.9772211111111111,-10.46926267433166,0.19555555555555557,0,136,0.3161764705882353,0.029411764705882353,0.27205882352941174,0.1323529411764706,0.0,0.6176470588235294,0.16911764705882354,0.21323529411764705,42.0,0.3235294117647059,0.03656565656565657,100.50726356506352,0.0019014656685722527,0.42782977542875683,0.8838396013467827,0.007352941176470588,0.5294117647058824,0.08444444444444445,0.1288888888888889,nan,0.0,0.0,0.0,0.148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2246,0.9762922222222222,-2.9836422533988953,0.2311111111111111,-1,88,0.5795454545454546,0.011363636363636364,0.10227272727272728,0.022727272727272728,0.022727272727272728,0.6931818181818182,0.13636363636363635,0.17045454545454544,12.0,0.07954545454545454,0.06692307692307692,65.6251643180847,0.0034539596056173657,0.7771409112639074,0.9657173598082435,0.0,0.8,0.11555555555555555,nan,nan,0.0,0.0,0.0,0.147875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2352,0.9751733333333333,-2.9488147444725064,0.28,0,106,0.5849056603773585,0.009433962264150943,0.12264150943396226,0.03773584905660377,0.009433962264150943,0.7169811320754716,0.1320754716981132,0.1509433962264151,10.0,0.07547169811320754,0.06918518518518521,80.88394994735705,0.0034068014202434434,0.7665303195547747,0.9663239741379753,0.0,0.8461538461538461,0.11555555555555555,0.2577777777777778,nan,0.0,0.0,0.0,0.14775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2446,0.9741811111111112,-2.458068078756333,0.25333333333333335,0,94,0.5957446808510638,0.010638297872340425,0.11702127659574468,0.031914893617021274,0.010638297872340425,0.723404255319149,0.13829787234042554,0.13829787234042554,9.0,0.07446808510638298,0.06678362573099417,70.37207694053642,0.003536756334464835,0.7957701752545878,0.9651407923131793,0.0,0.8695652173913043,0.12444444444444444,nan,nan,0.0,0.0,0.0,0.147625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,2581,0.9727561111111112,-3.973349961042404,0.3111111111111111,-2,135,0.5111111111111111,0.022222222222222223,0.16296296296296298,0.037037037037037035,0.007407407407407408,0.6962962962962963,0.14074074074074075,0.16296296296296298,13.0,0.1037037037037037,0.052222222222222225,96.17476153373704,0.003188639740573637,0.7174439416290683,0.9261924635351847,0.0,0.7222222222222222,0.1511111111111111,0.28,nan,0.03245060760527849,0.008578778570517897,0.16184291765093803,0.1475,-471.7,0.0044444444444444444,3.0,250.0,1.0,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,1.0,250.0,0.98,0.0,74.99999999999964,0.0,0.0,0.12077613731424354,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,-402.39930092930797,0.0044444444444444444,2.25,226.75,0.75,0.25,0.0,0.0,0.0,0.9954076433121019,0.0,0.0,0.0,1.0,226.75,0.9770382165605095,0.0,81.2623898029324,0.0,0.0,0.12822455016259512,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.009333333333333334
21,2675,0.9717638888888889,-1.56843513917923,0.27111111111111114,0,94,0.6382978723404256,0.02127659574468085,0.02127659574468085,0.07446808510638298,0.010638297872340425,0.6808510638297872,0.11702127659574468,0.20212765957446807,4.0,0.0,0.07052631578947369,70.75652513504022,0.00376879257648292,0.8479783297086568,0.9619614466671933,0.0,0.9130434782608695,0.1511111111111111,nan,nan,0.029332070797681808,0.008317587105557323,0.1425919122993946,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,2782,0.9706344444444445,-3.7923077063560484,0.26666666666666666,-1,107,0.5514018691588785,0.028037383177570093,0.06542056074766354,0.037383177570093455,0.009345794392523364,0.6448598130841121,0.1588785046728972,0.19626168224299065,4.0,0.0,0.059301587301587286,90.95531148910514,0.0028829786620392355,0.6486701989588279,0.9972626801980051,0.0,0.8529411764705882,0.12444444444444444,0.25333333333333335,nan,0.03158101513981819,0.008205327531322837,0.15874830707907678,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,2938,0.9689877777777778,-2.9234484159946446,0.3377777777777778,0,156,0.4807692307692308,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.5961538461538461,0.19230769230769232,0.21153846153846154,7.0,0.05128205128205128,0.05164021164021164,100.54712777137738,0.0033151949809174255,0.7459188707064207,0.9533813756804522,0.01282051282051282,0.7777777777777778,0.12,0.2311111111111111,0.3288888888888889,0.026913423836231232,0.007542328117415309,0.13166419863700868,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3072,0.9675733333333333,-3.0285759477615377,0.3377777777777778,0,134,0.5597014925373134,0.029850746268656716,0.09701492537313433,0.05223880597014925,0.0,0.6865671641791045,0.1417910447761194,0.17164179104477612,12.0,0.07462686567164178,0.06213991769547327,100.13881855010986,0.0033287124629549332,0.7489603041648599,0.9648194264521585,0.0,0.8571428571428571,0.16,0.23555555555555555,nan,0.02767459359019995,0.0069682800211012365,0.1408592753112316,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3197,0.9662538888888889,-15.134679502964019,0.19555555555555557,0,125,0.344,0.024,0.288,0.072,0.0,0.656,0.152,0.192,41.0,0.312,0.03822222222222223,100.37790002822857,0.0019039162112114948,0.42838114752258627,0.8697815731433689,0.0,0.47058823529411764,0.10666666666666667,0.19555555555555557,nan,0.023231600783765315,0.0064554558601230385,0.11422056555747986,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3325,0.9649027777777778,-2.877624374389648,0.29777777777777775,0,128,0.515625,0.0546875,0.03125,0.1171875,0.0078125,0.6015625,0.1875,0.2109375,7.0,0.03125,0.054320987654320946,90.18689880371079,0.003252504933912463,0.7318136101303041,0.9931353151840598,0.03125,0.7714285714285715,0.1511111111111111,0.24,nan,0.023183132335543633,0.006954221799969673,0.11058882549405098,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3472,0.9633511111111112,-17.67803163194656,0.1688888888888889,0,147,0.25170068027210885,0.047619047619047616,0.3741496598639456,0.10204081632653061,0.0,0.673469387755102,0.16326530612244897,0.16326530612244897,71.0,0.5578231292517006,0.027407407407407408,100.15268220901466,0.0016419374980018552,0.36943593705041744,0.7494346711291203,0.006802721088435374,0.36363636363636365,0.13777777777777778,0.1688888888888889,nan,0.01805771663784981,0.005778905190527439,0.08374296277761459,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,3669,0.9612716666666666,-38.8775,0.2,0,197,0.2233502538071066,0.04060913705583756,0.3553299492385787,0.09137055837563451,0.0,0.6192893401015228,0.17258883248730963,0.20812182741116753,77.0,0.5279187817258884,0.024444444444444446,120.09999999999961,0.0016282727356832323,0.3663613655287272,0.7496638698625203,0.0,0.26785714285714285,0.1288888888888889,0.17777777777777778,0.2,0.017456821631640196,0.005569432186894119,0.08114258535206317,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,3808,0.9598044444444445,-5.27632518386841,0.32,0,139,0.5107913669064749,0.03597122302158273,0.15827338129496402,0.06474820143884892,0.007194244604316547,0.7050359712230215,0.1223021582733813,0.17266187050359713,13.0,0.1366906474820144,0.05317460317460318,110.54595413208006,0.0028545192633511536,0.6422668342540095,0.9165953885555349,0.0,0.75,0.12,0.2311111111111111,nan,0.015161688532680273,0.005020496295765042,0.06928226873278617,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,3959,0.9582105555555556,-17.434291613340378,0.21777777777777776,0,151,0.31788079470198677,0.026490066225165563,0.2847682119205298,0.10596026490066225,0.0,0.6291390728476821,0.152317880794702,0.2185430463576159,56.0,0.47019867549668876,0.030476190476190473,100.74563441276538,0.002117544195109084,0.47644744389954397,0.8521905462933483,0.0,0.35,0.1688888888888889,0.21777777777777776,0.21777777777777776,0.014443221781402827,0.005127969570457936,0.06369403451681137,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
