episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1475,0.9844305555555556,-3.264353859901429,0.31555555555555553,0,123,0.5691056910569106,0.008130081300813009,0.11382113821138211,0.04065040650406504,0.008130081300813009,0.6910569105691057,0.13008130081300814,0.17886178861788618,10.0,0.07317073170731707,0.06268599033816424,92.20337009429919,0.0033741837287826716,0.7591913389761011,0.9651124637161979,0.0,0.8181818181818182,0.13777777777777778,0.28888888888888886,nan,0.0,0.0,0.0,0.148625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1602,0.98309,-13.542727298021315,0.15555555555555556,0,127,0.2677165354330709,0.015748031496062992,0.3464566929133858,0.11811023622047244,0.0,0.6299212598425197,0.2047244094488189,0.16535433070866143,39.0,0.4409448818897638,0.025185185185185185,100.34025998115514,0.0015059868405711847,0.33884703912851655,0.8095650315240105,0.0,0.40625,0.1288888888888889,0.15555555555555556,nan,0.0,0.0,0.0,0.1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1763,0.9813905555555555,-14.03681852006912,0.24444444444444444,0,161,0.33540372670807456,0.043478260869565216,0.2919254658385093,0.09937888198757763,0.0,0.6708074534161491,0.14285714285714285,0.18633540372670807,42.0,0.2981366459627329,0.03428571428571429,110.00779542922947,0.0021816635726910594,0.4908743038554884,0.8468588740473264,0.006211180124223602,0.6216216216216216,0.1288888888888889,0.23555555555555555,0.24444444444444444,0.0,0.0,0.0,0.148375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1878,0.9801766666666667,-4.959941800355912,0.23555555555555555,0,115,0.45217391304347826,0.017391304347826087,0.17391304347826086,0.05217391304347826,0.017391304347826087,0.6434782608695652,0.1391304347826087,0.21739130434782608,20.0,0.2,0.047407407407407405,80.7137314319609,0.0028633431636837458,0.6442522118288428,0.9627373766000139,0.0,0.6857142857142857,0.16,0.22666666666666666,nan,0.0,0.0,0.0,0.14825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2022,0.9786566666666666,-1.3058139147758487,0.37333333333333335,0,144,0.5763888888888888,0.041666666666666664,0.0625,0.04861111111111111,0.0,0.6805555555555556,0.1527777777777778,0.16666666666666666,13.0,0.05555555555555555,0.06382066276803118,100.25537061691263,0.003679492546074724,0.8278858228668128,0.9570670438083211,0.006944444444444444,0.8157894736842105,0.1511111111111111,0.28,nan,0.0,0.0,0.0,0.148125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2158,0.9772211111111111,-10.46926267433166,0.19555555555555557,0,136,0.3161764705882353,0.029411764705882353,0.27205882352941174,0.1323529411764706,0.0,0.6176470588235294,0.16911764705882354,0.21323529411764705,42.0,0.3235294117647059,0.03656565656565657,100.50726356506352,0.0019014656685722527,0.42782977542875683,0.8838396013467827,0.007352941176470588,0.5294117647058824,0.08444444444444445,0.1288888888888889,nan,0.0,0.0,0.0,0.148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2246,0.9762922222222222,-2.9836422533988953,0.2311111111111111,-1,88,0.5795454545454546,0.011363636363636364,0.10227272727272728,0.022727272727272728,0.022727272727272728,0.6931818181818182,0.13636363636363635,0.17045454545454544,12.0,0.07954545454545454,0.06692307692307692,65.6251643180847,0.0034539596056173657,0.7771409112639074,0.9657173598082435,0.0,0.8,0.11555555555555555,nan,nan,0.0,0.0,0.0,0.147875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2352,0.9751733333333333,-2.9488147444725064,0.28,0,106,0.5849056603773585,0.009433962264150943,0.12264150943396226,0.03773584905660377,0.009433962264150943,0.7169811320754716,0.1320754716981132,0.1509433962264151,10.0,0.07547169811320754,0.06918518518518521,80.88394994735705,0.0034068014202434434,0.7665303195547747,0.9663239741379753,0.0,0.8461538461538461,0.11555555555555555,0.2577777777777778,nan,0.0,0.0,0.0,0.14775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2446,0.9741811111111112,-2.458068078756333,0.25333333333333335,0,94,0.5957446808510638,0.010638297872340425,0.11702127659574468,0.031914893617021274,0.010638297872340425,0.723404255319149,0.13829787234042554,0.13829787234042554,9.0,0.07446808510638298,0.06678362573099417,70.37207694053642,0.003536756334464835,0.7957701752545878,0.9651407923131793,0.0,0.8695652173913043,0.12444444444444444,nan,nan,0.0,0.0,0.0,0.147625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,2581,0.9727561111111112,-3.973349961042404,0.3111111111111111,-2,135,0.5111111111111111,0.022222222222222223,0.16296296296296298,0.037037037037037035,0.007407407407407408,0.6962962962962963,0.14074074074074075,0.16296296296296298,13.0,0.1037037037037037,0.052222222222222225,96.17476153373704,0.003188639740573637,0.7174439416290683,0.9261924635351847,0.0,0.7222222222222222,0.1511111111111111,0.28,nan,0.032347931526601315,0.008444833848625422,0.16205490976572037,0.1475,-16.304690933525556,0.1611111111111111,0.0,108.25,0.0,1.0,0.32665292316808214,0.0,0.6480175447259271,0.0,0.006301521876981611,0.9746704678940092,0.02532953210599083,0.0,29.25,0.5304294182770772,0.04552146464646463,93.16848508119568,0.0016591384834386412,0.3733061587736942,0.1839753713161253,0.0,1.0,0.06666666666666667,0.1288888888888889,0.20444444444444446,-14.884034598171704,0.16333333333333333,-0.5,103.75,0.0,1.0,0.3469973715469962,0.0,0.6264386989157631,0.0,0.013299087623524655,0.9734360704627594,0.02656392953724063,0.0,30.0,0.5201829807668006,0.04303174603174603,85.30032950639713,0.0018734707633352068,0.4215309217504215,0.18470459224225175,0.0,1.0,0.06666666666666667,0.1288888888888889,nan,0.33199999999999996
21,2737,0.9711094444444445,-7.5963049600124375,0.29333333333333333,0,156,0.4166666666666667,0.019230769230769232,0.24358974358974358,0.038461538461538464,0.0,0.6794871794871795,0.15384615384615385,0.16666666666666666,17.0,0.14102564102564102,0.043280423280423294,120.57433295249916,0.002395940179098466,0.5390865402971549,0.9001127038559968,0.0,0.6363636363636364,0.13777777777777778,0.2088888888888889,0.28888888888888886,0.029034001193940638,0.008437036722898483,0.1397588759660721,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,2895,0.9694416666666666,-23.4014677066803,0.09333333333333334,0,158,0.12658227848101267,0.02531645569620253,0.5126582278481012,0.06329113924050633,0.0,0.6645569620253164,0.16455696202531644,0.17088607594936708,109.0,0.689873417721519,0.012698412698412698,100.2235019683835,0.0008869066351017127,0.19955399289788536,0.6899905570757414,0.0,0.2558139534883721,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.028754913620650767,0.00739667508751154,0.14504746124148368,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,3023,0.9680905555555556,-3.892263168334963,0.30666666666666664,0,128,0.53125,0.0234375,0.15625,0.0234375,0.0,0.7109375,0.125,0.1640625,8.0,0.0390625,0.06123456790123457,100.3739349365233,0.0030109631789702,0.677466715268295,0.9842431848681674,0.0,0.7941176470588235,0.12,0.23555555555555555,nan,0.028337527252733707,0.007485416065901518,0.14173057302832603,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3119,0.9670772222222223,-2.811729538202286,0.23555555555555555,0,96,0.5416666666666666,0.0,0.10416666666666667,0.03125,0.010416666666666666,0.6458333333333334,0.19791666666666666,0.15625,8.0,0.03125,0.06052910052910053,70.19742417335506,0.003292301873361819,0.7407679215064094,0.9894954565787785,0.0,0.8709677419354839,0.13333333333333333,nan,nan,0.027948342636227606,0.007915252493694425,0.13627952188253403,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3221,0.9660005555555555,-2.1442208495140074,0.2577777777777778,0,102,0.5588235294117647,0.029411764705882353,0.0784313725490196,0.058823529411764705,0.00980392156862745,0.6666666666666666,0.1568627450980392,0.17647058823529413,9.0,0.0392156862745098,0.07111111111111111,70.40210332870475,0.0035983773403832782,0.8096349015862375,0.9843703666072139,0.0,0.8214285714285714,0.12444444444444444,0.24888888888888888,nan,0.02503462675958872,0.0064944615587592125,0.1262309171259403,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3345,0.9646916666666667,-7.586255575656894,0.18222222222222223,0,124,0.3225806451612903,0.04838709677419355,0.23387096774193547,0.0967741935483871,0.008064516129032258,0.6048387096774194,0.1693548387096774,0.22580645161290322,42.0,0.3064516129032258,0.03592592592592593,80.35481500625589,0.002212409769892908,0.49779219822590426,0.9281799358192798,0.016129032258064516,0.5945945945945946,0.1111111111111111,0.13777777777777778,nan,0.021294914931058884,0.0062959974631667135,0.10220727026462555,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3498,0.9630766666666667,-25.83595430946351,0.13333333333333333,0,153,0.1895424836601307,0.013071895424836602,0.46405228758169936,0.0718954248366013,0.0,0.6666666666666666,0.16339869281045752,0.16993464052287582,93.0,0.6470588235294118,0.018412698412698412,100.17099342346162,0.0012866887357703002,0.28950496554831756,0.6867673217876991,0.0,0.23076923076923078,0.1288888888888889,0.13333333333333333,0.13333333333333333,0.01785214655101299,0.005691974866203963,0.08293382488191128,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,3652,0.9614511111111111,-2.0537223601341235,0.3688888888888889,0,154,0.5324675324675324,0.05194805194805195,0.1038961038961039,0.032467532467532464,0.0,0.6883116883116883,0.16233766233766234,0.14935064935064934,17.0,0.09740259740259741,0.06206349206349204,100.33068914413427,0.00363243238487963,0.8172972865979168,0.9675390329381472,0.0,0.7441860465116279,0.16444444444444445,0.2311111111111111,0.35555555555555557,0.01971787018701434,0.0068251532036811115,0.08800489008426667,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,3776,0.9601422222222222,-4.839533278942108,0.24888888888888888,0,124,0.4435483870967742,0.008064516129032258,0.20967741935483872,0.08064516129032258,0.008064516129032258,0.6612903225806451,0.1935483870967742,0.14516129032258066,14.0,0.16129032258064516,0.04903703703703703,80.29079313278181,0.003044489099020253,0.6850100472795569,0.9386298255564572,0.0,0.6774193548387096,0.13333333333333333,0.2311111111111111,nan,0.016274836286902426,0.005209017801098526,0.0755991019308567,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,3957,0.9582316666666667,-3.040302836418153,0.4311111111111111,0,181,0.5303867403314917,0.04419889502762431,0.13812154696132597,0.03314917127071823,0.0055248618784530384,0.712707182320442,0.12154696132596685,0.16574585635359115,15.0,0.08287292817679558,0.0586111111111111,120.08859844207728,0.003552932353294657,0.7994097794912978,0.9584108002584389,0.0,0.8260869565217391,0.16444444444444445,0.29333333333333333,0.35555555555555557,0.016877864953130484,0.005414088116958737,0.07838480211794377,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
