episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,mean_imitation_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1475,0.9844305555555556,-3.264353859901429,0.31555555555555553,0,123,0.5691056910569106,0.008130081300813009,0.11382113821138211,0.04065040650406504,0.008130081300813009,0.6910569105691057,0.13008130081300814,0.17886178861788618,10.0,0.07317073170731707,0.06268599033816424,92.20337009429919,0.0033741837287826716,0.7591913389761011,0.9651124637161979,0.0,0.8181818181818182,0.13777777777777778,0.28888888888888886,nan,0.0,0.0,0.0,0.0,0.148625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1602,0.98309,-13.542727298021315,0.15555555555555556,0,127,0.2677165354330709,0.015748031496062992,0.3464566929133858,0.11811023622047244,0.0,0.6299212598425197,0.2047244094488189,0.16535433070866143,39.0,0.4409448818897638,0.025185185185185185,100.34025998115514,0.0015059868405711847,0.33884703912851655,0.8095650315240105,0.0,0.40625,0.1288888888888889,0.15555555555555556,nan,0.0,0.0,0.0,0.0,0.1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1763,0.9813905555555555,-14.03681852006912,0.24444444444444444,0,161,0.33540372670807456,0.043478260869565216,0.2919254658385093,0.09937888198757763,0.0,0.6708074534161491,0.14285714285714285,0.18633540372670807,42.0,0.2981366459627329,0.03428571428571429,110.00779542922947,0.0021816635726910594,0.4908743038554884,0.8468588740473264,0.006211180124223602,0.6216216216216216,0.1288888888888889,0.23555555555555555,0.24444444444444444,0.0,0.0,0.0,0.0,0.148375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,1878,0.9801766666666667,-4.959941800355912,0.23555555555555555,0,115,0.45217391304347826,0.017391304347826087,0.17391304347826086,0.05217391304347826,0.017391304347826087,0.6434782608695652,0.1391304347826087,0.21739130434782608,20.0,0.2,0.047407407407407405,80.7137314319609,0.0028633431636837458,0.6442522118288428,0.9627373766000139,0.0,0.6857142857142857,0.16,0.22666666666666666,nan,0.0,0.0,0.0,0.0,0.14825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2022,0.9786566666666666,-1.3058139147758487,0.37333333333333335,0,144,0.5763888888888888,0.041666666666666664,0.0625,0.04861111111111111,0.0,0.6805555555555556,0.1527777777777778,0.16666666666666666,13.0,0.05555555555555555,0.06382066276803118,100.25537061691263,0.003679492546074724,0.8278858228668128,0.9570670438083211,0.006944444444444444,0.8157894736842105,0.1511111111111111,0.28,nan,0.0,0.0,0.0,0.0,0.148125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2158,0.9772211111111111,-10.46926267433166,0.19555555555555557,0,136,0.3161764705882353,0.029411764705882353,0.27205882352941174,0.1323529411764706,0.0,0.6176470588235294,0.16911764705882354,0.21323529411764705,42.0,0.3235294117647059,0.03656565656565657,100.50726356506352,0.0019014656685722527,0.42782977542875683,0.8838396013467827,0.007352941176470588,0.5294117647058824,0.08444444444444445,0.1288888888888889,nan,0.0,0.0,0.0,0.0,0.148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2246,0.9762922222222222,-2.9836422533988953,0.2311111111111111,-1,88,0.5795454545454546,0.011363636363636364,0.10227272727272728,0.022727272727272728,0.022727272727272728,0.6931818181818182,0.13636363636363635,0.17045454545454544,12.0,0.07954545454545454,0.06692307692307692,65.6251643180847,0.0034539596056173657,0.7771409112639074,0.9657173598082435,0.0,0.8,0.11555555555555555,nan,nan,0.0,0.0,0.0,0.0,0.147875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2352,0.9751733333333333,-2.9488147444725064,0.28,0,106,0.5849056603773585,0.009433962264150943,0.12264150943396226,0.03773584905660377,0.009433962264150943,0.7169811320754716,0.1320754716981132,0.1509433962264151,10.0,0.07547169811320754,0.06918518518518521,80.88394994735705,0.0034068014202434434,0.7665303195547747,0.9663239741379753,0.0,0.8461538461538461,0.11555555555555555,0.2577777777777778,nan,0.0,0.0,0.0,0.0,0.14775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2446,0.9741811111111112,-2.458068078756333,0.25333333333333335,0,94,0.5957446808510638,0.010638297872340425,0.11702127659574468,0.031914893617021274,0.010638297872340425,0.723404255319149,0.13829787234042554,0.13829787234042554,9.0,0.07446808510638298,0.06678362573099417,70.37207694053642,0.003536756334464835,0.7957701752545878,0.9651407923131793,0.0,0.8695652173913043,0.12444444444444444,nan,nan,0.0,0.0,0.0,0.0,0.147625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,2581,0.9727561111111112,-3.973349961042404,0.3111111111111111,-2,135,0.5111111111111111,0.022222222222222223,0.16296296296296298,0.037037037037037035,0.007407407407407408,0.6962962962962963,0.14074074074074075,0.16296296296296298,13.0,0.1037037037037037,0.052222222222222225,96.17476153373704,0.003188639740573637,0.7174439416290683,0.9261924635351847,0.0,0.7222222222222222,0.1511111111111111,0.28,nan,0.03282015100121498,0.00854081786237657,0.16460565477609634,0.0,0.1475,-67.99994882827997,0.035555555555555556,0.0,111.0,0.0,1.0,0.0678971807628524,0.0,0.9321028192371476,0.0,0.0037313432835820895,1.0,0.0,0.0,104.0,0.8836048329779673,0.006740740740740741,95.87094122171385,0.0003273521806142823,0.07365424063821352,0.0,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,-71.28068143367767,0.035555555555555556,0.0,116.0,0.0,1.0,0.06201550387596899,0.0,0.9379844961240309,0.0,0.0029069767441860465,1.0,0.0,0.0,109.0,0.893687707641196,0.005833333333333334,93.28268032073954,0.0003414447002455422,0.076825057555247,0.0,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,0.05511111111111111
21,2697,0.9715316666666667,-24.26417547035217,0.08888888888888889,0,116,0.16379310344827586,0.02586206896551724,0.5344827586206896,0.08620689655172414,0.0,0.7241379310344828,0.13793103448275862,0.13793103448275862,65.0,0.6379310344827587,0.01688888888888889,100.22071876525861,0.0008425847018941657,0.18958155792618728,0.7054385718022356,0.0,0.2727272727272727,0.08444444444444445,0.08888888888888889,nan,0.029210143163800238,0.009143033344298602,0.136163592338562,0.0,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,2819,0.9702438888888889,-8.416480472564698,0.21777777777777776,0,122,0.39344262295081966,0.00819672131147541,0.2540983606557377,0.05737704918032787,0.00819672131147541,0.6557377049180327,0.1721311475409836,0.1721311475409836,30.0,0.23770491803278687,0.044242424242424236,80.85219497680644,0.0026385595764534396,0.5936759047020239,0.867308238298299,0.0,0.7142857142857143,0.11555555555555555,0.16,nan,0.03158536683768034,0.008521389868110418,0.15663142502307892,0.0,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,2941,0.9689561111111111,-3.8691046211719518,0.28444444444444444,0,122,0.5163934426229508,0.03278688524590164,0.18032786885245902,0.03278688524590164,0.00819672131147541,0.7295081967213115,0.13934426229508196,0.13114754098360656,10.0,0.09016393442622951,0.057090909090909095,90.11528210639943,0.0031071311486258572,0.6991045084408178,0.9579435957843285,0.0,0.8214285714285714,0.13333333333333333,0.24444444444444444,nan,0.030271545238792896,0.0078173884190619,0.1526195839047432,0.0,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3064,0.9676577777777777,-4.204150198459626,0.28,0,123,0.5040650406504065,0.06504065040650407,0.12195121951219512,0.024390243902439025,0.008130081300813009,0.6910569105691057,0.16260162601626016,0.14634146341463414,20.0,0.12195121951219512,0.05549758454106281,87.43952569961532,0.0031513843808140406,0.709061485683159,0.9420680410603349,0.0,0.6571428571428571,0.17333333333333334,0.2577777777777778,nan,0.02778436690568924,0.0069022724404931065,0.14205506294965745,0.0,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3271,0.9654727777777777,-14.23818180131911,0.28,0,207,0.2995169082125604,0.04830917874396135,0.30434782608695654,0.06280193236714976,0.0,0.6521739130434783,0.178743961352657,0.16908212560386474,39.0,0.3961352657004831,0.03442680776014111,130.43982667922936,0.0021125108992454205,0.47531495233021953,0.8604227887465216,0.004830917874396135,0.4406779661016949,0.13333333333333333,0.20444444444444446,0.21333333333333335,0.024619615450501443,0.006263024918735027,0.12498104721307754,0.0,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3437,0.9637205555555556,-3.8299256758689904,0.36444444444444446,0,166,0.4879518072289157,0.06626506024096386,0.10843373493975904,0.05421686746987952,0.0,0.6626506024096386,0.15060240963855423,0.18674698795180722,10.0,0.06626506024096386,0.05535714285714286,120.13262548446644,0.0029966880233259306,0.6742548052483343,0.9701422023821717,0.0,0.6739130434782609,0.13777777777777778,0.25333333333333335,0.31555555555555553,0.02412021569907665,0.0068143052514642475,0.11792783737182617,0.0,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3575,0.9622638888888889,-22.105786348819723,0.2088888888888889,0,138,0.3333333333333333,0.043478260869565216,0.32608695652173914,0.09420289855072464,0.0,0.7028985507246377,0.13768115942028986,0.15942028985507245,60.0,0.463768115942029,0.04022792022792023,100.02653665542586,0.002043902061197223,0.45987796376937506,0.7352378278263763,0.0,0.4642857142857143,0.1511111111111111,0.16444444444444445,nan,0.01978038577362895,0.005934050865471363,0.09443366006016732,0.0,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,3766,0.9602477777777778,-25.916698369979862,0.28,0,191,0.32460732984293195,0.015706806282722512,0.2670157068062827,0.08376963350785341,0.0,0.6073298429319371,0.19895287958115182,0.193717277486911,62.0,0.4083769633507853,0.03475694444444445,120.14950828552212,0.0022934388953197216,0.5160237514469374,0.8265014450234262,0.0,0.46551724137931033,0.1111111111111111,0.21333333333333335,0.27555555555555555,0.017975367605686188,0.006261993432417512,0.07995476834475994,0.0,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,3858,0.9592766666666667,-14.015778235912322,0.13777777777777778,0,92,0.32608695652173914,0.010869565217391304,0.4673913043478261,0.021739130434782608,0.010869565217391304,0.8043478260869565,0.08695652173913043,0.10869565217391304,36.0,0.3695652173913043,0.03333333333333333,90.13122129440318,0.001479324604931464,0.3328480361095794,0.7546919452341817,0.0,0.75,0.12444444444444444,nan,nan,0.0171796134673059,0.005912421597167849,0.07697483673691749,0.0,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4066,0.9570811111111112,-4.992503099918373,0.4311111111111111,0,208,0.46153846153846156,0.057692307692307696,0.16346153846153846,0.0625,0.0,0.6826923076923077,0.125,0.19230769230769232,18.0,0.125,0.048456790123456786,141.18574380874608,0.0030220237196514725,0.6799553369215813,0.9361165548849968,0.0,0.6415094339622641,0.10222222222222223,0.23555555555555555,0.3022222222222222,0.017078057304024695,0.005322229233570397,0.08038173504173755,0.0,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
